Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
SP1,21/01/23,Alaves,Real Madrid,1,4,A,0,3,A,13,10,3,7,17,11,4,4,5,3,0,0
SP1,21/01/24,Osasuna,Granada,3,1,H,2,0,H,9,11,5,2,18,15,1,5,4,3,1,0
SP1,21/01/24,Elche,Barcelona,0,2,A,0,1,A,5,17,3,9,15,9,0,7,0,2,0,0
SP1,21/01/24,Celta,Eibar,1,1,D,1,0,H,11,10,5,3,10,16,0,6,4,3,0,0
SP1,21/01/24,Ath Madrid,Valencia,3,1,H,1,1,D,17,11,7,5,11,14,7,7,2,0,0,0
SP1,21/01/25,Ath Bilbao,Getafe,5,1,H,1,1,D,10,6,7,2,14,22,4,4,4,4,0,0
SP1,21/01/29,Valladolid,Huesca,1,3,A,0,1,A,15,12,5,6,12,12,6,7,2,2,0,0
SP1,21/01/30,Eibar,Sevilla,0,2,A,0,1,A,15,8,5,5,9,12,6,2,4,3,0,0
SP1,21/01/30,Real Madrid,Levante,1,2,A,1,1,D,7,10,4,7,8,21,3,7,1,2,1,0
SP1,21/01/30,Valencia,Elche,1,0,H,1,0,H,14,10,5,2,19,16,4,10,1,7,0,0
SP1,21/01/30,Villarreal,Sociedad,1,1,D,1,0,H,4,11,3,5,11,17,1,7,1,3,0,0
SP1,21/01/31,Getafe,Alaves,0,0,D,0,0,D,5,3,2,2,19,19,5,2,3,3,0,0
SP1,21/01/31,Cadiz,Ath Madrid,2,4,A,1,2,A,12,10,6,5,7,7,2,2,1,5,0,0
SP1,21/01/31,Granada,Celta,0,0,D,0,0,D,9,8,4,2,15,20,6,5,2,4,0,0
SP1,21/01/31,Barcelona,Ath Bilbao,2,1,H,1,0,H,12,6,6,2,12,20,7,3,2,3,0,0
SP1,21/02/01,Betis,Osasuna,1,0,H,0,0,D,10,16,4,5,12,7,3,4,1,1,0,0
SP1,21/02/05,Alaves,Valladolid,1,0,H,0,0,D,19,4,7,2,9,12,11,1,4,4,0,0
SP1,21/02/06,Levante,Granada,2,2,D,1,1,D,12,13,7,6,12,15,6,2,1,3,0,0
SP1,21/02/06,Huesca,Real Madrid,1,2,A,0,0,D,13,18,3,7,14,7,3,9,2,1,0,0
SP1,21/02/06,Elche,Villarreal,2,2,D,0,2,A,9,11,4,5,14,5,4,2,1,2,0,0
SP1,21/02/06,Sevilla,Getafe,3,0,H,0,0,D,17,5,6,0,10,10,3,1,1,4,0,1
SP1,21/02/07,Sociedad,Cadiz,4,1,H,2,0,H,16,3,5,2,8,7,5,1,0,2,0,1
SP1,21/02/07,Ath Bilbao,Valencia,1,1,D,1,0,H,14,16,3,3,9,7,6,6,2,1,0,0
SP1,21/02/07,Osasuna,Eibar,2,1,H,1,1,D,13,13,5,4,10,12,2,1,0,0,0,0
SP1,21/02/07,Betis,Barcelona,2,3,A,1,0,H,10,13,7,5,21,8,3,5,1,3,0,0
SP1,21/02/08,Ath Madrid,Celta,2,2,D,1,1,D,12,8,4,3,11,17,1,4,2,2,0,0
SP1,21/02/09,Real Madrid,Getafe,2,0,H,0,0,D,16,2,7,0,8,16,8,1,1,1,0,0
SP1,21/02/12,Celta,Elche,3,1,H,2,0,H,10,8,7,3,13,16,3,6,3,2,0,0
SP1,21/02/13,Granada,Ath Madrid,1,2,A,0,0,D,4,8,2,6,14,20,7,3,0,5,0,0
SP1,21/02/13,Sevilla,Huesca,1,0,H,0,0,D,16,9,6,5,14,15,6,6,3,4,0,0
SP1,21/02/13,Eibar,Valladolid,1,1,D,1,1,D,10,6,2,2,14,12,7,3,2,3,0,0
SP1,21/02/13,Barcelona,Alaves,5,1,H,2,0,H,17,7,8,3,6,12,5,4,0,2,0,0
SP1,21/02/14,Getafe,Sociedad,0,1,A,0,1,A,6,4,0,4,20,18,2,5,3,3,0,0
SP1,21/02/14,Real Madrid,Valencia,2,0,H,2,0,H,18,5,9,2,12,11,6,1,0,3,0,0
SP1,21/02/14,Levante,Osasuna,0,1,A,0,0,D,13,9,5,4,12,9,2,1,1,2,0,0
SP1,21/02/14,Villarreal,Betis,1,2,A,0,1,A,9,16,6,5,19,10,7,3,3,2,0,0
SP1,21/02/15,Cadiz,Ath Bilbao,0,4,A,0,3,A,13,13,3,8,15,14,5,8,3,2,0,0
SP1,21/02/17,Levante,Ath Madrid,1,1,D,1,1,D,8,17,5,8,10,11,1,8,1,3,0,0
SP1,21/02/19,Betis,Getafe,1,0,H,0,0,D,12,6,5,2,17,16,5,2,4,4,1,0
SP1,21/02/20,Elche,Eibar,1,0,H,1,0,H,6,14,2,5,15,7,1,4,2,1,0,0
SP1,21/02/20,Ath Madrid,Levante,0,2,A,0,1,A,25,6,11,3,10,15,12,2,2,3,0,0
SP1,21/02/20,Valencia,Celta,2,0,H,0,0,D,7,3,3,2,7,17,6,1,2,3,0,1
SP1,21/02/20,Valladolid,Real Madrid,0,1,A,0,0,D,7,11,6,4,13,11,4,5,4,2,0,0
SP1,21/02/21,Barcelona,Cadiz,1,1,D,1,0,H,22,5,8,2,11,8,8,0,0,2,0,0
SP1,21/02/21,Sociedad,Alaves,4,0,H,1,0,H,10,8,5,3,16,15,4,3,3,2,0,0
SP1,21/02/21,Huesca,Granada,3,2,H,3,1,H,18,9,8,6,14,12,5,2,3,3,0,1
SP1,21/02/21,Ath Bilbao,Villarreal,1,1,D,1,1,D,19,3,8,2,11,11,6,0,2,2,0,0
SP1,21/02/22,Osasuna,Sevilla,0,2,A,0,1,A,8,10,0,5,14,15,3,5,2,2,0,0
SP1,21/02/24,Barcelona,Elche,3,0,H,0,0,D,11,7,7,2,6,6,6,3,0,0,0,0
SP1,21/02/26,Levante,Ath Bilbao,1,1,D,1,0,H,11,14,5,6,11,13,2,10,4,1,0,1
SP1,21/02/27,Eibar,Huesca,1,1,D,0,0,D,19,6,4,3,18,9,6,2,2,2,0,0
SP1,21/02/27,Sevilla,Barcelona,0,2,A,0,1,A,6,10,4,5,14,9,3,3,5,2,0,0
SP1,21/02/27,Alaves,Osasuna,0,1,A,0,0,D,4,7,0,3,16,10,5,2,3,4,0,0
SP1,21/02/27,Getafe,Valencia,3,0,H,1,0,H,16,6,6,0,21,16,3,6,5,2,0,1
SP1,21/02/28,Celta,Valladolid,1,1,D,0,0,D,12,9,3,5,21,19,3,5,3,5,0,0
SP1,21/02/28,Cadiz,Betis,0,1,A,0,0,D,7,10,4,5,8,14,3,7,1,2,0,0
SP1,21/02/28,Granada,Elche,2,1,H,1,1,D,14,14,5,5,14,10,5,5,3,2,0,0
SP1,21/02/28,Villarreal,Ath Madrid,0,2,A,0,1,A,20,6,7,5,15,19,10,2,2,3,0,0
SP1,21/03/01,Real Madrid,Sociedad,1,1,D,0,0,D,23,6,5,2,6,10,13,4,0,1,0,0
SP1,21/03/05,Valencia,Villarreal,2,1,H,0,1,A,24,14,4,6,11,9,5,3,4,3,0,0
SP1,21/03/06,Valladolid,Getafe,2,1,H,2,1,H,5,10,4,3,17,21,1,6,2,2,0,1
SP1,21/03/06,Elche,Sevilla,2,1,H,0,0,D,7,11,4,5,15,11,6,3,4,0,0,0
SP1,21/03/06,Cadiz,Eibar,1,0,H,1,0,H,7,14,3,0,9,10,0,12,2,2,0,0
SP1,21/03/06,Osasuna,Barcelona,0,2,A,0,1,A,7,12,2,5,4,13,3,4,0,2,0,0
SP1,21/03/07,Huesca,Celta,3,4,A,2,2,D,18,11,6,7,13,21,6,3,0,2,0,0
SP1,21/03/07,Ath Madrid,Real Madrid,1,1,D,1,0,H,12,20,6,9,18,9,1,6,5,1,0,0
SP1,21/03/07,Sociedad,Levante,1,0,H,1,0,H,24,7,6,2,14,14,7,5,0,2,0,0
SP1,21/03/07,Ath Bilbao,Granada,2,1,H,1,0,H,8,15,6,4,10,9,6,9,2,2,0,0
SP1,21/03/08,Betis,Alaves,3,2,H,0,2,A,23,7,7,5,12,12,12,1,0,3,0,0
SP1,21/03/10,Ath Madrid,Ath Bilbao,2,1,H,1,1,D,12,6,6,3,13,11,5,4,2,2,0,0
SP1,21/03/12,Levante,Valencia,1,0,H,1,0,H,12,11,4,3,16,12,3,3,3,4,0,0
SP1,21/03/13,Alaves,Cadiz,1,1,D,1,0,H,10,9,3,2,14,5,2,5,2,3,1,0
SP1,21/03/13,Real Madrid,Elche,2,1,H,0,0,D,15,4,3,2,9,11,6,1,1,1,0,0
SP1,21/03/13,Osasuna,Valladolid,0,0,D,0,0,D,15,11,3,3,13,10,7,3,2,3,0,0
SP1,21/03/13,Getafe,Ath Madrid,0,0,D,0,0,D,12,18,6,9,9,16,3,11,2,5,1,0
SP1,21/03/14,Celta,Ath Bilbao,0,0,D,0,0,D,14,8,4,2,20,15,1,3,3,1,0,0
SP1,21/03/14,Granada,Sociedad,1,0,H,0,0,D,8,9,3,2,24,16,4,6,2,3,0,0
SP1,21/03/14,Eibar,Villarreal,1,3,A,0,2,A,21,12,10,7,13,8,7,2,2,2,0,1
SP1,21/03/14,Sevilla,Betis,1,0,H,1,0,H,10,12,4,2,11,16,3,6,3,7,0,0
SP1,21/03/15,Barcelona,Huesca,4,1,H,2,1,H,15,8,7,4,7,12,7,3,0,2,0,0
SP1,21/03/17,Sevilla,Elche,2,0,H,1,0,H,15,13,9,7,9,8,4,1,2,1,0,0
SP1,21/03/19,Betis,Levante,2,0,H,0,0,D,15,8,6,2,14,10,4,1,2,0,0,0
SP1,21/03/20,Ath Bilbao,Eibar,1,1,D,1,1,D,20,6,6,4,5,14,10,1,1,1,0,0
SP1,21/03/20,Celta,Real Madrid,1,3,A,1,2,A,10,17,4,5,23,12,1,7,3,4,0,0
SP1,21/03/20,Huesca,Osasuna,0,0,D,0,0,D,15,7,2,2,11,12,5,1,1,2,0,0
SP1,21/03/20,Valladolid,Sevilla,1,1,D,1,0,H,4,12,3,5,17,9,2,8,3,1,0,0
SP1,21/03/21,Getafe,Elche,1,1,D,0,1,A,15,7,6,3,18,24,4,8,3,7,0,0
SP1,21/03/21,Valencia,Granada,2,1,H,1,0,H,20,17,9,5,14,13,3,4,0,3,0,0
SP1,21/03/21,Villarreal,Cadiz,2,1,H,1,0,H,16,9,4,3,14,5,5,6,3,3,0,0
SP1,21/03/21,Ath Madrid,Alaves,1,0,H,0,0,D,8,8,4,2,14,10,5,5,3,3,0,0
SP1,21/03/21,Sociedad,Barcelona,1,6,A,0,2,A,11,15,6,11,11,12,1,1,3,2,0,0
SP1,21/04/02,Levante,Huesca,0,2,A,0,1,A,17,7,5,3,18,7,8,2,2,2,0,0
SP1,21/04/03,Granada,Villarreal,0,3,A,0,2,A,6,16,2,6,10,11,3,6,2,2,0,0
SP1,21/04/03,Real Madrid,Eibar,2,0,H,1,0,H,21,11,7,3,5,7,6,9,0,2,0,0
SP1,21/04/03,Osasuna,Getafe,0,0,D,0,0,D,4,8,2,3,22,15,2,4,2,3,0,0
SP1,21/04/04,Alaves,Celta,1,3,A,0,3,A,19,7,8,5,9,21,4,2,4,4,0,1
SP1,21/04/04,Elche,Betis,1,1,D,1,1,D,9,14,3,4,7,17,7,2,1,4,0,0
SP1,21/04/04,Cadiz,Valencia,2,1,H,1,1,D,7,9,3,4,6,7,4,13,2,2,0,0
SP1,21/04/04,Sevilla,Ath Madrid,1,0,H,0,0,D,18,10,5,5,10,10,3,2,2,4,0,0
SP1,21/04/05,Barcelona,Valladolid,1,0,H,0,0,D,25,9,11,4,12,14,4,1,3,3,0,1
SP1,21/04/07,Sociedad,Ath Bilbao,1,1,D,0,0,D,14,14,3,4,17,8,3,6,3,1,0,0
SP1,21/04/09,Huesca,Elche,3,1,H,2,1,H,10,8,7,3,18,11,6,6,2,2,0,0
SP1,21/04/10,Getafe,Cadiz,0,1,A,0,0,D,20,8,3,4,10,13,10,4,3,2,0,0
SP1,21/04/10,Ath Bilbao,Alaves,0,0,D,0,0,D,13,10,4,2,12,16,6,6,2,2,0,0
SP1,21/04/10,Eibar,Levante,0,1,A,0,1,A,12,7,5,2,9,7,6,3,3,2,0,0
SP1,21/04/10,Real Madrid,Barcelona,2,1,H,2,0,H,15,20,4,5,16,12,5,6,2,4,1,0
SP1,21/04/11,Villarreal,Osasuna,1,2,A,0,0,D,18,15,8,5,7,10,6,5,0,0,0,0
SP1,21/04/11,Valencia,Sociedad,2,2,D,0,2,A,9,10,4,6,15,19,4,5,5,4,1,0
SP1,21/04/11,Valladolid,Granada,1,2,A,1,0,H,7,13,3,5,14,12,2,4,4,2,0,0
SP1,21/04/11,Betis,Ath Madrid,1,1,D,1,1,D,10,11,6,4,14,15,5,5,0,0,0,0
SP1,21/04/12,Celta,Sevilla,3,4,A,3,2,H,15,15,7,8,18,14,5,2,3,2,0,0
SP1,21/04/18,Osasuna,Elche,2,0,H,1,0,H,12,10,5,3,13,14,4,5,2,1,0,0
SP1,21/04/18,Sociedad,Sevilla,1,2,A,1,2,A,8,16,3,6,20,15,7,3,3,2,0,0
SP1,21/04/18,Alaves,Huesca,1,0,H,0,0,D,3,4,3,3,16,12,7,3,1,2,0,0
SP1,21/04/18,Ath Madrid,Eibar,5,0,H,2,0,H,8,0,8,0,11,10,8,3,0,1,0,0
SP1,21/04/18,Betis,Valencia,2,2,D,2,1,H,13,10,7,4,11,10,6,3,3,1,0,0
SP1,21/04/18,Cadiz,Celta,0,0,D,0,0,D,6,14,2,6,6,13,4,7,0,1,0,0
SP1,21/04/18,Getafe,Real Madrid,0,0,D,0,0,D,18,10,7,2,16,9,6,6,3,1,0,0
SP1,21/04/18,Levante,Villarreal,1,5,A,1,2,A,13,12,5,7,9,8,4,5,2,1,0,0
SP1,21/04/21,Levante,Sevilla,0,1,A,0,0,D,7,10,2,2,14,17,2,3,4,1,0,0
SP1,21/04/21,Osasuna,Valencia,3,1,H,2,1,H,18,12,9,6,17,11,5,6,1,2,0,0
SP1,21/04/21,Betis,Ath Bilbao,0,0,D,0,0,D,8,13,3,4,14,16,5,4,3,2,1,0
SP1,21/04/21,Alaves,Villarreal,2,1,H,1,0,H,6,11,5,6,9,9,3,8,2,1,0,0
SP1,21/04/21,Elche,Valladolid,1,1,D,1,0,H,11,4,5,4,23,10,4,6,5,3,0,0
SP1,21/04/21,Cadiz,Real Madrid,0,3,A,0,3,A,6,8,4,6,12,19,7,3,4,3,0,0
SP1,21/04/22,Ath Madrid,Huesca,2,0,H,1,0,H,20,5,13,2,9,11,8,1,2,0,0,0
SP1,21/04/22,Granada,Eibar,4,1,H,2,0,H,9,17,5,4,13,10,4,7,1,1,0,0
SP1,21/04/22,Sociedad,Celta,2,1,H,2,1,H,7,13,3,4,16,16,2,4,4,5,0,0
SP1,21/04/22,Barcelona,Getafe,5,2,H,3,1,H,11,6,9,3,7,14,3,1,2,0,0,0
SP1,21/04/24,Elche,Levante,1,0,H,1,0,H,9,7,4,3,8,15,4,2,3,4,0,0
SP1,21/04/24,Valladolid,Cadiz,1,1,D,1,0,H,12,6,5,2,13,19,5,7,1,3,0,0
SP1,21/04/24,Valencia,Alaves,1,1,D,0,0,D,11,11,4,5,19,17,7,2,4,0,0,1
SP1,21/04/24,Real Madrid,Betis,0,0,D,0,0,D,20,8,6,4,17,14,8,2,1,2,0,0
SP1,21/04/25,Huesca,Getafe,0,2,A,0,1,A,11,7,2,4,17,20,1,0,2,4,0,0
SP1,21/04/25,Villarreal,Barcelona,1,2,A,1,2,A,15,16,6,6,14,11,6,1,2,3,1,0
SP1,21/04/25,Celta,Osasuna,2,1,H,1,0,H,8,10,3,4,10,10,2,8,1,4,0,0
SP1,21/04/25,Sevilla,Granada,2,1,H,1,0,H,9,5,5,3,11,12,5,5,2,3,0,0
SP1,21/04/25,Ath Bilbao,Ath Madrid,2,1,H,1,0,H,12,13,3,3,14,6,4,11,4,2,0,0
SP1,21/04/26,Eibar,Sociedad,0,1,A,0,1,A,16,9,6,6,14,18,2,3,5,1,0,0
SP1,21/04/28,Ath Bilbao,Valladolid,2,2,D,1,0,H,18,14,9,5,10,12,5,7,1,1,0,0
SP1,21/04/29,Barcelona,Granada,1,2,A,1,0,H,16,6,4,3,6,12,6,1,0,4,0,0
SP1,21/04/30,Celta,Levante,2,0,H,0,0,D,7,9,4,4,12,13,1,5,2,2,0,0
SP1,21/05/01,Eibar,Alaves,3,0,H,1,0,H,17,9,8,4,12,12,10,5,0,2,0,0
SP1,21/05/01,Elche,Ath Madrid,0,1,A,0,1,A,6,12,2,5,20,15,3,2,3,3,0,0
SP1,21/05/01,Huesca,Sociedad,1,0,H,0,0,D,10,9,5,4,14,12,2,7,2,2,0,0
SP1,21/05/01,Real Madrid,Osasuna,2,0,H,0,0,D,23,4,8,4,9,11,7,0,0,2,0,0
SP1,21/05/02,Valladolid,Betis,1,1,D,0,0,D,13,10,3,3,7,13,3,2,2,5,0,0
SP1,21/05/02,Villarreal,Getafe,1,0,H,0,0,D,5,16,4,4,13,17,4,4,1,2,0,0
SP1,21/05/02,Granada,Cadiz,0,1,A,0,1,A,9,8,2,4,13,9,6,5,6,2,1,0
SP1,21/05/02,Valencia,Barcelona,2,3,A,0,0,D,11,14,6,5,10,14,2,1,2,1,0,0
SP1,21/05/03,Sevilla,Ath Bilbao,0,1,A,0,0,D,19,7,4,3,13,15,6,2,1,0,0,0
SP1,21/05/07,Sociedad,Elche,2,0,H,0,0,D,17,2,4,0,7,11,7,0,1,3,0,1
SP1,21/05/08,Alaves,Levante,2,2,D,1,2,A,16,7,5,4,15,19,8,3,2,1,0,0
SP1,21/05/08,Barcelona,Ath Madrid,0,0,D,0,0,D,8,12,3,7,8,26,5,7,3,3,0,0
SP1,21/05/08,Cadiz,Huesca,2,1,H,2,1,H,10,11,2,2,8,9,3,3,4,0,0,0
SP1,21/05/08,Ath Bilbao,Osasuna,2,2,D,1,1,D,13,13,4,4,5,10,10,4,1,2,0,0
SP1,21/05/09,Getafe,Eibar,0,1,A,0,0,D,11,8,3,4,10,11,4,2,1,2,0,0
SP1,21/05/09,Valencia,Valladolid,3,0,H,1,0,H,7,23,4,3,16,10,1,9,0,0,0,0
SP1,21/05/09,Villarreal,Celta,2,4,A,1,3,A,17,12,8,7,11,16,5,3,4,2,2,1
SP1,21/05/09,Real Madrid,Sevilla,2,2,D,0,1,A,15,9,7,4,6,3,7,3,1,2,0,0
SP1,21/05/10,Betis,Granada,2,1,H,1,0,H,15,10,7,4,19,14,9,2,2,4,0,0
SP1,21/05/11,Osasuna,Cadiz,3,2,H,1,0,H,14,12,5,5,14,11,3,5,2,2,0,0
SP1,21/05/11,Elche,Alaves,0,2,A,0,1,A,12,11,5,3,19,13,7,5,2,4,0,0
SP1,21/05/11,Levante,Barcelona,3,3,D,0,2,A,17,18,8,6,12,5,8,6,2,2,0,0
SP1,21/05/12,Sevilla,Valencia,1,0,H,0,0,D,11,6,5,3,16,5,3,5,2,2,0,0
SP1,21/05/12,Celta,Getafe,1,0,H,1,0,H,5,14,3,5,17,18,1,5,1,3,0,0
SP1,21/05/12,Huesca,Ath Bilbao,1,0,H,0,0,D,19,5,8,4,11,14,5,0,0,1,0,0
SP1,21/05/12,Ath Madrid,Sociedad,2,1,H,2,0,H,13,15,5,8,11,15,1,7,0,0,0,0
SP1,21/05/13,Valladolid,Villarreal,0,2,A,0,0,D,14,10,3,4,14,16,3,6,3,1,0,0
SP1,21/05/13,Eibar,Betis,1,1,D,0,1,A,13,12,5,5,13,8,5,4,3,1,0,0
SP1,21/05/13,Granada,Real Madrid,1,4,A,0,2,A,9,17,4,8,15,10,2,3,3,3,0,0
SP1,21/05/16,Alaves,Granada,4,2,H,2,1,H,13,3,9,3,8,12,6,1,2,4,0,0
SP1,21/05/16,Ath Bilbao,Real Madrid,0,1,A,0,0,D,4,5,0,2,11,7,4,11,3,1,1,0
SP1,21/05/16,Ath Madrid,Osasuna,2,1,H,0,0,D,28,10,12,7,3,14,8,0,2,2,0,0
SP1,21/05/16,Barcelona,Celta,1,2,A,1,1,D,10,3,3,3,9,14,7,1,2,2,1,0
SP1,21/05/16,Betis,Huesca,1,0,H,0,0,D,7,2,3,0,16,18,2,5,1,5,0,1
SP1,21/05/16,Getafe,Levante,2,1,H,1,1,D,6,4,4,3,14,11,3,4,5,0,1,0
SP1,21/05/16,Cadiz,Elche,1,3,A,1,0,H,8,18,4,7,13,13,1,8,3,4,0,0
SP1,21/05/16,Sociedad,Valladolid,4,1,H,4,0,H,15,17,10,6,16,11,2,4,2,4,0,1
SP1,21/05/16,Valencia,Eibar,4,1,H,3,1,H,6,9,5,2,5,8,2,10,0,0,0,0
SP1,21/05/16,Villarreal,Sevilla,4,0,H,1,0,H,10,15,6,6,9,6,3,6,0,2,0,1
SP1,21/05/21,Levante,Cadiz,2,2,D,1,2,A,18,7,5,3,17,8,7,0,0,2,0,0
SP1,21/05/22,Celta,Betis,2,3,A,1,0,H,12,12,5,5,19,19,8,4,6,6,0,1
SP1,21/05/22,Eibar,Barcelona,0,1,A,0,0,D,18,8,3,4,12,15,6,3,0,3,0,0
SP1,21/05/22,Huesca,Valencia,0,0,D,0,0,D,23,12,12,0,17,15,9,3,2,1,0,0
SP1,21/05/22,Osasuna,Sociedad,0,1,A,0,0,D,9,15,3,3,15,7,3,3,1,0,0,0
SP1,21/05/22,Real Madrid,Villarreal,2,1,H,0,1,A,18,7,5,3,6,13,6,1,0,0,0,0
SP1,21/05/22,Valladolid,Ath Madrid,1,2,A,1,0,H,11,16,5,5,8,11,4,6,4,6,0,0
SP1,21/05/22,Elche,Ath Bilbao,2,0,H,1,0,H,10,10,4,3,11,8,3,1,3,0,0,0
SP1,21/05/23,Granada,Getafe,0,0,D,0,0,D,9,12,3,3,11,12,6,3,4,2,0,0
SP1,21/05/23,Sevilla,Alaves,1,0,H,0,0,D,14,12,3,3,11,8,6,4,1,0,0,0
